"tweet","username"
"#BollywoodShowstoppers, show was good but didn't get my promised meet and greet with @shahidkapoor waited since may. #angry #sad","@HBhavra"
"Can't believe my friends do marijuana. So fucked up. I'm pissed #angry","@BahaDeez"
"I respect @econetzimbabwe 4 their enormous contribution 2 innovation in Zim but eish their level of daylight robbery is 2mch @263Chat #angry","@MosmuchMuch"
"This is what happens when you send a man shopping and put tomatoes on the list. Good old Costco #angry pic.twitter.com/xrPryzQxux","@Kavita_Oberoi"
"Did I really just not only sit through this, but also tweet about it? And my tweets still never got on tv!! #angry #sharknado2","@just_a_midget"
"Pretty much sums me up #thehulk #angry #shesreallydoneitthistime #green @Wilkin1983 @alexmyers86 @SJPerry93 pic.twitter.com/zFUTXZD56e","@mrskwilkin"
"my coach made me throw away my shake. #angry","@TaylorArco"
"Painter ""women are like car park spaces, all the good 1 are taken and the rest are disabled"" he doesn't know how offensive that is! #angry","@EllexBee"
"NO #TumhariPaakhi NO @LifeOKTV widout @Miqbalkhan BRING IQBAL BACK He gets u on top n u butcher his character #angry pic.twitter.com/49hOz5fM1H","@SanyaZaidi"
"Think before you act! 10 things you should definitely NOT do when you’re #angry ow.ly/zuP1O","@healthmagazine"
"I hate nowadays it wouldn't matter if @chriscolfer dominated the world, they'd still ask about a twitter hacking and his costars. #angry","@mz_jem"
"No wifi so relying on tv alone to watch #CommonwealthGames #Athletics where is this heptathlon 800m @BBCSport? Totally furious. #angry","@KellySotherton"
"Whaaaaat?! Another bird in this house? Just remember: I-AM-THE-#BOSS #angry #budgie #angrybirds… instagram.com/p/rFhptTkkgD/","@FiepdeVlieger"
"#WolfWednesday Greetings :)) Make It A Day You Want: #Blissful #Silly #Sad #Angry All Your Choice!¡! #KellyMS pic.twitter.com/9vhTDxJfAz","@RedWolfWarrior"
"😭😭😭 - I can't wait to do this. #YouMadBro #Mad #Angry pic.twitter.com/Z8aRsJ3nVz","@TheRastaViking"
"Good morning #Viners and to super handsome @vinrana1986 Pic capture~ #Strong #Powerfull #Angry #Awesome #Nakul #Vin♥ pic.twitter.com/kEsZKkkFKz","@vin_ers"
"Yes, you can be #nice AND still get #angry sometimes. Here's how to #express, not suppress, your #feelings! psychologytoday.com/collections/20…","@kmatherapy"
"How about you don't tweet about the Bach because not everyone has watched it yet!!!!!?!!!!! :'-) #angry #sour #POed #spoiled #whitegirlrage","@hbanks_"
"Literally gained all that weight I've lost over the years #angry","@austingkays"
"Very dissapointed right now. #Angry #saintsfc","@USAsaints"
"No one ELSE can MAKE you mad, unhappy or #angry. YOU are the one #ALLOWING the feelings by CHOOSING to RE-ACT to someone else's BELIEFS.","@MyPowertalk"
"When dinner's taking too long #dontrushmom #angry #smellsgood #momspissed vine.co/v/M0UdK2i159b","@socks_n_stocks"
"Just got charged for porn on my mobile @EE I mean- who pays for that nowadays??!! #angry","@babsbat"
"Other people's cats' cr*p in our garden is bad enough but this doorstep find has made me #angry! #suitablepet?? pic.twitter.com/PkvogNW8N8","@sconebirding"
"@crimmins thanks for ruining it! #angry","@AndyKindler"
"LAST NIGHT I ONLY NEEDED G 50 WHEN ROSALINDA RUDELY STOLE MY DREAM OF WINNING BINGO #ANGRY #STILLNOTOVERIT pic.twitter.com/L1Ts3zWoFI","@rachelkehlee"
"""@luisGmarfe: #ANGRY [ ♥ ] chicas Las mas bellas... pic.twitter.com/Spc4pKFbcO"" oh hello lol","@Scopanishland"
" ╭┻┻┻┻┻┻╮ ╭╯ ╰╮╭╯ ╰╮ ┃╭┳┳╯╰┳┳╮┃ ┃┃┃▋  ┃┃▋┃ ┃┃╰┫╭╮┃╰┫┃ ┫╰━╯╰╯╰━╯┣╮ ╮╮╭┳┳┳┳╮╭╭┃ ━┫┣╋╋╋╋┫┣━╯  ┃┗┻┻┻┻┛┃  ╰━━┓┏━━╯ Many #Angry RWNJ out on #FF","@spooney35"
"Here is a picture of me taken earlier tonight when I was wondering who parked a truck inside my stadium. #angry pic.twitter.com/xHXD4hJckZ","@FakeUrban"
"Such an intense game of mafia after the team meal! 2hour seshhh, Clearly @MattBesler isn't happy being killed #Angry😄 pic.twitter.com/FZMGu5CE3T","@Ddwyer14"
"fathers! have you ever been asked 'who's looking after your kid' while you're on a business trip? please prove me wrong... #angry #fb","@clurr"
"Look at his eyes, he can kill someone just with this look! #Angry pic.twitter.com/Byr6BV4QWE","@ashish_rubric"
"#Angry #Nakul #Awesome #Expression #Viners #Mahabharat #VinRanaRocks @vinrana1986 love your screen presence♥♥ pic.twitter.com/1tdP0eDUQe","@vin_ers"
"Still waiting for a refund of $1300 from #AirCanada after 10 weeks of many emails sent. #ANGRY is not the word...!!!","@AndreaCasati6"
"If you want to see Stonehenge park & go look. How about you don't try look as u drive past at 2mph causing fing tail backs #angry","@JennyRudall"
"Just took a selfie and jaden looks so #angry pic.twitter.com/anuxtgEEXZ","@peachytat"
"I hate when I want to quote a tweet but it be to many words & shit so I gotta delete stuff to post it 😕😡😞 #angry","@Tayydolla"
"20 Things You Can Do When You’re Feeling #Angry with Someone >> mslnk.bz/1qtIWCC RT","@mouselink"
"@SammiLatello and I are both having our food eaten without our consent. #angry","@mackenzie_neary"
"Ugh - dropped this one and now I have to smoke it - #angry #cigar @mjcreid @rendition10 @TheCigarCrook pic.twitter.com/VTiOpcUSDB","@Smokeacigar4me"
"Rarely get angry listening to an interview. This made me #angry. Mary Collier - Australian Wagering Council by RSN soundcloud.com/rsn-racing/mar…","@rtralphy"
"this tweet contains #burd , #angry pic.twitter.com/IZgTCUhnnd","@ArrWulf"
"I'm just trying to straight pigeon it, is that really to much to ask for #angry🐦","@Pigeon6309"
"#angry at some #bullshit rn","@ilikemints"
"Katie's cat pissed on my bookbag this morning. I was about three seconds away from kicking it like a punter down the street. #Angry","@Super_Cooper44"
"Listening to Hopsin makes me feel like I'm gonna get in a fight #angry","@TomiiiRenee"
"*New Post* Are you sipping Pimms? Or sweating after wrestling your children to bed like me? #muggy #nosleep #angry brummymummyof2.co.uk/2014/07/lazy-s…","@brummymummyof2"
"@NikkiHiggs I saw this and thought of us! 😂😂😂 #hungry #angry #hangry #loveyoureally 😘😘😘 pic.twitter.com/ExjOCc6Ahn","@ginamichelle00"
"Today I heard middle class child having a go at a working class child as he simply couldn't comprehend Caring Duties came b4 sport. #angry","@PinkWaferBelle"
"You're going to TALK TO ME!!!!! #brony #pegasister #talktome #angry pic.twitter.com/ZHfnLiPJgI","@pippiminafowell"
"@joeynap24 @theSALTYshake finishing up the weekend with some war wounds...#ANGRY","@EHGdevelopment"
"Once upon a time the Italian people! Now nobody cares about #nazisrael or #naziukraine... #sad and #angry pic.twitter.com/81JGcex5c4","@74_pippo"
"If you're using other people's artworks/photographs without permission it's not cool, especially if you stand to make a profit #angry","@KG_Supernatural"
"WHEN THE #KARDASHIAN GAME WON'T LOAD AND YOU'RE IN THE MIDDLE OF A PHOTO SHOOT #STRUGGLES #FIRSTWORLDPROBLEMS #ANGRY","@mahshidhoss"
"THIS GIRL JUST DIPPED A CHIP IN SALSA AND THEN CHEESE DIP LIKE WHAT KIND OF NEANDERTHAL PARENTS RAISED YOU UNCULTURED PIECE OF TRASH. #ANGRY","@abelgcastrojr"
"Watching a drug cheat is one the worst feelings #angry","@fredericafoster"
"Bounty #angry #cross #misarebble #reggaesumfest #dancehallmusic instagram.com/p/qlpQtvCt8T/","@AngelieSpencer"
"If I had a camera on me when my alarm went off just now I'd have easy got the £250 off you've been framed for the footage ! #Angry","@AdamSmithSeaham"
"iPhone 5 chargers suck 😡 #angry","@savanah21_"
"I wish my teenage neighbors would understand that most people wake up early to work & would stop being so loud at night. 😴😡 #rude #angry","@Emilyy_Sweet"
"Sorry USA…we won’t be coming on the Tour. Have been seriously let down and had an offer withdrawn. #angry","@StretfordPaddck"
"Feeling angry? Show your friends what do you feel and Xpress Yourself! #selfie #angry #app #bad #day #shoping #mallc pic.twitter.com/NBbFIzkVKw","@xpress_app"
"my dad refuses to buy me a squirrel #angry","@segbilly"
"Wife just followed me hoping to be No. 5k. Some b-hole unfollowed and foiled the plan. #Angry","@Rowe247"
"@cnevents Great fun at Rounders tonight. Top efforts from Circulation Team. Didn't know I was so competitive. #loud #angry #sorryimnotsorry","@LKatFairlight"
"I hate some people so much #angry","@JordanRoxas98"
"How I look when someone insults my friends #angry #andybiersack @ChrisABiersack @AndyBVB pic.twitter.com/zA1LXCBiun","@deadinside1618"
"Day 6 of the #NoFap challenge. I just got angry at some plants in my garden and yelled 'Come on you pussies, they are just grubs!!' #angry","@offbeatagent"
"Ugh, it's that time again, that time where Saturday just gets washed under the carpet with a ""we will be better"" excuse. #Angry #LFCC","@bunny_summers"
"Pretty amazing: I spent 130k in @WSOP entry fees and just got turned away from the Rio buffet because my diamond card not current #angry","@gunslingerbach"
"Lighting up the neighborhood at 9:50pm #lightning #storm #angry #newjersey #sky #houses @fox29philly #nofilter pic.twitter.com/Pb97JFGtG6","@phillyshooter"
"#Lowcloudceiling and #angry #skies at #PortCanaveral tonight. PortCanaveralWebcam.com @FLwx @BrevardTimes pic.twitter.com/PGnnYcxMLU","@PTZtv"
"If your #body is irritated, then your #mind is surely irritated too. Always resolve an #angry mind. #ColonCancer #CrohnsDisease #pastlives","@DrThomasPaul"
"I don't want to alarm anyone, but the weather here has gone from faintest breath of wind to mildly stiff breeze. #women #bishops #god #angry","@NickMotown"
"@Shaheer_S #Angry Father.... pratishodh ... A tite slap 4 dose who said u r not perfect Arjun.. u cnt show aggressiveness....","@vbvishakha"
"Second time I've been to Pinkberry and have had them tell me they are out of cookie dough😡👎🍪 #Angry #ImCursed","@MandyJ0hnson"
"Old photo takn with my pocket rocket fuji :)TURKEY LURKEY It was pissed off #turkey #angry ghz-photography.com pic.twitter.com/IjKDDi0KjH","@Leeds_Photos"
"Dish network recorded the WNBA game instead of the World Cup #angry","@CalvinRGrant"
"""Anger is exhausting. I don't want to waste my #energy on being #angry."" Stephen Warley ow.ly/yYK8s #emotions #feelings #positive","@chrisleewilson"
"macbook speakers need to make it so you can hear the fuckin 808 on it foreaaaallllll #weakassspeakers #dafuck #nobass #mad #angry #furious","@Frankie_Bash"
"Birthday skirmish for @calexicooz #attackthezebra #angry cavamic desireemeyer_ rebelhendrie… instagram.com/p/qX_ToOw5x9/","@Charmo_19"
"TY @kateslogan 4 making the film @kidnpd4christ & showing that behavior modification camps must be monitored. #Angry #sad #gutwrenching","@GregoryGAllen"
"If you're going to sit on the front row DON'T TALK THROUGH THE WHOLE OF ACT 1!!!!!!! #angry","@michaelxavierUK"
"Pissed off doesn't cover it. #angry #deserve-better #trustnobody pic.twitter.com/TM4cL3zTBt","@T1nglesB00"
"Why the heck does free slurpee day end at 7 as far as I know it's still freaking 7/11 #angry","@emily_moreno123"
"Victory? apps.leg.wa.gov/rcw/default.as… This is why you need to be active within the profession and support the #APTA #DPTStudent #solvePT #angry","@ptreviewer"
"Ran all the way to the shell station by value land to get free slushies to find out they are no longer a 7-11 #angry","@lexyharton"
"@gilcedillocd1 Only ""Safety concern"" is in NOT providing #BikeLanes for commuters & children riding to school. #VotingYouOUT #Angry #BikeLA","@JWright99"
"For every minute you spend #angry, you waste 60 seconds of #happiness. Get those 60+ seconds back: ow.ly/yXrum","@Avanoo"
"AVOCADOS ARE $1.25 EACH. THEY BETTER BE THE BEST DAMN AVOCADOS I EVER EATEN, DO I GET A BOYFRIEND WITH THEM TOO OR SOMETHING #angry #Ralphs","@okayitskit"
"You know all this congress is good for is collecting their paychecks and trying to repeal Obamacare! @JoyAnnReid #Angry","@TravelingUS"
"Martin Freeman got nominated for the Emmy (John Watson). As a supporting actor. HE'S A FUCKING MAIN ACTOR DO YOUR RESEARCH !!! #angry #WTF","@CathysArtPalace"
"examiner.com/article/barkin… dear police officers.. GET OFF UR CONTROL TRIP! there have been dozens of dogs shot for no reason by u! #angry","@patricksmovment"
"getting #angry about green eyed #boys","@discokittycat"
"I hate the Argentinian team but really, the team is not Messi. There are other 10 players that also deserve recognition. #angry","@BelWatson"
"Irritable and #angry? Take your life back! hopetocope.com/keep-calm-carr… via @esperanzamag #Positive6","@DBSAlliance"
"#angry that @colesprouse never acknowledged our fedora tweets @EeBroughton. THOUGHT YOU WERE SUITE COLE (lol get it)","@jacqui_fitzz"
"just want this pain in my heart to go away😢💚 #lost #broken #angry #sad","@taylorlynnhazel"
"The Supreme Court gets a buffer zone, but women don't? #SupremeRally #Boston #ANGRY","@choosetobemoore"
"#Angry Now am serious! Dat Brazilian Keeper was bought over for dis match! What??! 6 goals? The Brazilian Keeper shaa, only U?!! @ntanewsnow","@That_AkwaMan"
"@StevieEvilCat @phycoinsc You can make fun of my other hats, but never my #wlf berets or anything to do with the #wlf!! #angry","@mariethetabby"
"Obnoxious,shameless hypocrites, burning up their green eyed monster of jealousy inside them are a burden to humankind #angry tweet","@SSOrchids"
"Hate having to repeat myself. Gets me #angry","@_morganleslie"
"The real angry bird lol!!! #hilarious #angry #bird #music #life #Likes #instagram #BringBackOurGirls… instagram.com/p/qK-bCQwz_z/","@RuggedyBaba"
"4.30am- lukes phone awoken me cause someone' s havin a stalker moment and favouriting everything on his twitter #tired #angry #stalkeralert","@jayleea89"
"People who don't reply to snaps are people I hate. They are great snaps #angry","@TLabyack"
"What do you think so far of the season premiere? #dash #angry #goodluckeastend","@EricWinter1"
"I looked through this bin for a good 30 minutes and never found bee movie #sad #angry #beemovie pic.twitter.com/C7SBoTudky","@maxsmh"
"Saw a police officer looking at the computer/phone when driving,almost running a red light,top that off with riding between lanes. #angry","@ERuthie21"
